Date,.SPX,SMA_200,bear_market,year_month,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,,,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ
31/07/18,2816.29,2697.5554,FALSE,2018-07,112.57,75.63,66.6495799,50.55277369,119.9,98.15,112,125.5,83.16,127.3235267,31.54624351,88.25,73.62,43.08,110.62,48.63,123.34,63.63,42.91,34.58,31.67,193.77,244.0957278,123.25,60,65.54,35.11,143.8,240.45,37.85160357,48.9333578,297.64,25.9,59.53,71.35,84.56,78.66,176.85,62.06,127.44,262.66,40.80384349,99.61,219.42,130.14,139.72,153.25,197.52,20.400102,208.3885389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,247.33 "," 17,876.79 "," 32,961.71 "," 8,298.62 "," 50,260.48 "," 22,918.42 "," 27,099.34 "," 4,642.28 "," 85,937.56 "," 24,831.08 "," 36,192.36 "," 8,320.15 "," 62,609.51 "," 12,563.75 "," 12,593.85 "," 4,641.79 "," 58,797.50 "," 22,305.93 ", 203.44 ," 17,816.81 "," 78,580.80 "," 36,954.30 "," 38,870.20 "," 23,415.85 "," 21,540.21 "," 8,624.04 "," 21,354.30 "," 58,464.61 "," 12,753.45 "," 12,435.66 "," 55,061.68 "," 12,273.40 "," 12,122.22 "," 16,613.68 "," 12,775.95 "," 2,302.18 "," 20,832.45 "," 22,868.37 "," 40,355.27 "," 25,745.36 "," 24,409.34 "," 46,406.27 "," 38,158.51 "," 27,595.40 "," 38,951.33 "," 18,724.76 "," 39,972.75 "," 54,720.03 "," 13,547.62 "," 7,291.07 ", FALSE ," 1,384,839.75 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/08/18,2901.52,2730.1878,FALSE,2018-08,124.58,76.67,67.3627107,49.97248549,120.75,107.73,110.8,130.61,104.27,116.8346541,32.0354041,87.53,81.46,46.18,119.09,54.985,118.51,66.03,39.76,32.97,35.39,189.82,255.3075378,126.36,66.04,66.84,36.1,138.85,246.28,39.35884248,50.8000254,297.64,27.03,58.08,72.14,84.56,77.62,183.29,63.23,128.35,298.56,42.48020346,99.31,237.26,131.6,135.24,164.26,200.77,22.36144514,222.1280238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 33,474.39 "," 18,122.62 "," 33,314.39 "," 8,203.36 "," 50,616.79 "," 25,155.39 "," 26,808.99 "," 4,831.30 "," 107,752.64 "," 22,785.50 "," 36,753.56 "," 8,252.27 "," 69,276.97 "," 13,467.83 "," 13,558.14 "," 5,248.38 "," 56,494.99 "," 23,147.26 ", 188.51 ," 16,987.28 "," 87,811.00 "," 36,200.98 "," 40,655.59 "," 24,006.71 "," 23,708.59 "," 8,795.10 "," 21,956.43 "," 56,452.09 "," 13,062.67 "," 12,930.85 "," 57,162.12 "," 12,273.40 "," 12,651.10 "," 16,209.01 "," 12,917.40 "," 2,302.18 "," 20,557.01 "," 23,701.13 "," 41,116.08 "," 25,929.20 "," 27,745.57 "," 48,312.79 "," 38,043.59 "," 29,839.05 "," 39,388.32 "," 18,124.36 "," 42,844.53 "," 55,620.40 "," 14,850.14 "," 7,771.79 ", FALSE ," 1,447,379.75 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
28/09/18,2913.98,2757.0055,FALSE,2018-09,127.4,76.81,65.7018666,45.15609343,118.94,109.3,111.2,126.47,105.95,130.4499247,29.78341948,87.97,83.39,46.01,120.55,56.01,112.72,64.67,40.98,33.83,37.4,178.49,254.45934,133.57,70.18,73.36,34.52,152.49,246.71,41.77611243,53.75336021,297.64,26.32,53.37,74.44,84.56,80.78,181.15,63.22,125.79,294.8,42.33740243,105.12,246.68,129.71,133.64,166.88,207.15,23.15478244,223.795437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 34,232.12 "," 18,155.71 "," 32,493.01 "," 7,412.71 "," 49,858.06 "," 25,521.99 "," 26,905.78 "," 4,678.16 "," 109,488.75 "," 25,440.80 "," 34,169.90 "," 8,293.75 "," 70,918.33 "," 13,418.25 "," 13,724.36 "," 5,346.22 "," 53,734.84 "," 22,670.50 ", 194.29 ," 17,430.38 "," 92,798.29 "," 34,040.21 "," 40,520.52 "," 25,376.51 "," 25,194.87 "," 9,653.03 "," 20,995.45 "," 61,997.69 "," 13,085.48 "," 13,725.01 "," 60,485.33 "," 12,273.40 "," 12,318.79 "," 14,894.54 "," 13,329.24 "," 2,302.18 "," 21,393.91 "," 23,424.40 "," 41,109.57 "," 25,412.03 "," 27,396.15 "," 48,150.38 "," 40,269.28 "," 31,023.76 "," 38,822.63 "," 17,909.94 "," 43,527.92 "," 57,387.88 "," 15,376.99 "," 7,830.12 ", FALSE ," 1,466,113.45 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/10/18,2711.74,2765.3852,TRUE,2018-10,114.23,78.64,61.4418484,41.56797806,110.61,111.38,101.14,124.05,88.21,108.4203975,24.57801242,88.53,73.17,46.81,119.84,54.94,102.82,63.36,38.99,26.69,36.19,209.67,224.72367,101.7,68.55,68.94,30.61,121.32,250.78,40.81868394,43.47335507,297.64,27.55,45.53,74.01,84.56,71.17,175.38,64.58,122.23,268.79,35.5202052,91.71,221.28,125.13,124.91,145.75,175.88,21.38344025,217.8403898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,693.37 "," 18,588.27 "," 30,386.21 "," 6,823.70 "," 46,366.24 "," 26,007.67 "," 24,471.67 "," 4,588.64 "," 91,156.23 "," 21,144.53 "," 28,197.85 "," 8,346.55 "," 62,226.81 "," 13,651.56 "," 13,643.53 "," 5,244.08 "," 49,015.40 "," 22,211.27 ", 184.86 ," 13,751.61 "," 89,795.99 "," 39,986.62 "," 35,785.36 "," 19,321.64 "," 24,609.69 "," 9,071.43 "," 18,617.35 "," 49,324.94 "," 13,301.35 "," 13,410.46 "," 48,917.87 "," 12,273.40 "," 12,894.48 "," 12,706.55 "," 13,252.25 "," 2,302.18 "," 18,848.78 "," 22,678.29 "," 41,993.93 "," 24,692.84 "," 24,979.01 "," 40,397.18 "," 35,132.19 "," 27,829.32 "," 37,451.82 "," 16,739.98 "," 38,016.50 "," 48,724.99 "," 14,200.65 "," 7,621.77 ", TRUE ," 1,331,578.87 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
30/11/18,2760.17,2761.87915,TRUE,2018-11,111.81,81.73,59.7247045,41.32619131,106.36,110.99,105.71,132.09,83.93,106.5098209,24.37496463,95.41,65.26,26.38,123.32,48.85,93.52,63.66,44.41,22.82,38.43,217.73,246.416085,110.16,68.45,74.05,33.97,135.67,262.51,43.82368227,45.57668946,297.64,29.26,47.38,77.07,84.56,75.54,190.57,68.62,124.5,277.32,38.63078426,91,224.58,130.37,133.74,162.51,180.32,23.11878226,220.3653298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,331,578.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/18,2506.85,2746.00215,TRUE,2018-12,103.13,77.42,53.4941933,37.86380505,93.04,108.08,98.8,118.04,79.32,89.44972278,20.17556709,90.77,65.62,23.75,109.04,44.74,86.15,58.68,41.1,21.5,39.6,211.31,219.6734808,99.34,63.61,72.33,32.41,127.07,245.21,41.37797385,41.16335392,297.64,27.93,42.7,73.7,84.56,71.8,174.05,65.23,115.24,247.99,36.73457252,81.25,207.07,119.75,129.18,148.65,171.82,22.95544811,194.0964257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,331,578.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/19,2704.1,2741.47075,TRUE,2019-01,112.28,81.12,55.3708533,45.86211074,107.04,115.43,101.65,132.57,81.19,99.50437339,24.21806406,95.67,68.63,13,117.41,49.73,95.41,65,44.4,23.57,40.91,214.77,243.2085324,109.33,69.62,72.98,37.2,133.16,271.2,40.24043505,45.31002266,297.64,31.54,47.86,74.71,84.56,74.48,192.92,69.34,131.71,283.73,42.12196695,90.56,224.22,125.54,133.05,149.91,183.53,22.97744822,204.5010841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,331,578.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/19,2784.49,2749.26185,FALSE,2019-02,130.38,86.82,52.7904458,46.40371306,107.67,118.46,111.46,133.59,93.91,99.32103523,22.97208897,101.62,74.65,17.03,126.43,51.29,96.36,65.25,47.15,26.38,41.68,243.88,242.5553226,118.05,72.21,77.62,35.42,137.34,279.84,41.09358915,50.2566918,297.64,30.77,51.93,80.28,84.56,83.1,194.63,71.24,135.89,250.94,43.58774968,84.9,236.04,132.91,133.9,159.54,185.14,24.79745732,208.4171231,0.019179662,0.017583665,0.037889952,0.007194281,0.033924777,0.021949375,0.029122115,0.006123738,0.031250022,0.017164401,0.031522716,0.007967547,0.026525274,0.018641482,0.009230784,0.003685845,0.037822231,0.029352115,0.000164044,0.016197759,0.037193752,0.027729549,0.026329024,0.020037887,0.015534083,0.005172583,0.024225055,0.030821988,0.012097875,0.010965684,0.022621047,0.012273398,0.015074943,0.012294905,0.008523267,0.00230218,0.012614555,0.02332613,0.034841047,0.020913058,0.012209316,0.035693544,0.032174817,0.012457043,0.035629066,0.01751727,0.024526186,0.035374651,0.012002483,0.005031829," 25,539.23 "," 23,414.04 "," 50,453.46 "," 9,579.75 "," 45,173.52 "," 29,227.32 "," 38,778.39 "," 8,154.24 "," 41,611.87 "," 22,855.75 "," 41,974.98 "," 10,609.42 "," 35,320.49 "," 24,822.60 "," 12,291.52 "," 4,907.99 "," 50,363.28 "," 39,084.66 ", 218.44 ," 21,568.59 "," 49,526.41 "," 36,924.08 "," 35,059.17 "," 26,682.03 "," 20,684.86 "," 6,887.70 "," 32,257.57 "," 41,041.91 "," 16,109.27 "," 14,601.67 "," 30,121.71 "," 16,343.00 "," 20,073.48 "," 16,371.64 "," 11,349.40 "," 3,065.53 "," 16,797.28 "," 31,060.58 "," 46,393.60 "," 27,847.39 "," 16,257.67 "," 47,528.77 "," 42,843.31 "," 16,587.54 "," 47,442.91 "," 23,325.63 "," 32,658.55 "," 47,104.14 "," 15,982.25 "," 6,700.28 ", FALSE ," 1,331,578.87 ", 195.88 , 269.68 , 955.73 , 206.44 , 419.56 , 246.73 , 347.91 , 61.04 , 443.10 , 230.12 ," 1,827.22 ", 104.40 , 473.15 ," 1,457.58 ", 97.22 , 95.69 , 522.66 , 599.00 , 4.63 , 817.61 ," 1,188.25 ", 151.40 , 144.54 , 226.02 , 286.45 , 88.74 , 910.72 , 298.83 , 57.57 , 355.33 , 599.36 , 54.91 , 652.37 , 315.26 , 141.37 , 36.25 , 202.13 , 159.59 , 651.23 , 204.93 , 64.79 ," 1,090.42 ", 504.63 , 70.27 , 356.96 , 174.20 , 204.70 , 254.42 , 644.51 , 32.15 
29/03/19,2834.4,2756.29515,FALSE,2019-03,136.52,85.9,53.8413754,47.47724623,101.29,119.3,118.4,137.85,95.09,97.97012248,24.31035851,104.26,75.19,17.8,133,53.21,95.17,67.49,48.4,27.72,42.48,246.08,243.4717662,117.98,69.1,79.94,35.46,135.49,289.24,40.25939403,48.13002407,297.64,31.3,53.32,78.1,84.56,83.11,200.73,73.55,142.56,258.1,43.80633131,85.02,237.01,137.16,140.08,164.97,191.89,25.8867961,230.7128198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,741.95 "," 23,165.93 "," 51,457.87 "," 9,801.38 "," 42,496.75 "," 29,434.58 "," 41,192.91 "," 8,414.27 "," 42,134.73 "," 22,544.88 "," 44,420.29 "," 10,885.04 "," 35,575.99 "," 25,944.94 "," 12,930.25 "," 5,091.72 "," 49,741.32 "," 40,426.41 ", 224.23 ," 22,664.19 "," 50,477.02 "," 37,257.17 "," 35,191.64 "," 26,666.21 "," 19,793.98 "," 7,093.57 "," 32,294.00 "," 40,489.06 "," 16,650.39 "," 14,305.26 "," 28,847.07 "," 16,343.00 "," 20,419.23 "," 16,809.85 "," 11,041.21 "," 3,065.53 "," 16,799.30 "," 32,034.07 "," 47,897.94 "," 29,214.24 "," 16,721.54 "," 47,767.11 "," 42,903.86 "," 16,655.70 "," 48,959.97 "," 24,402.19 "," 33,770.10 "," 48,821.50 "," 16,684.34 "," 7,417.05 ", FALSE ," 1,352,082.76 ", 195.88 , 269.68 , 955.73 , 206.44 , 419.56 , 246.73 , 347.91 , 61.04 , 443.10 , 230.12 ," 1,827.22 ", 104.40 , 473.15 ," 1,457.58 ", 97.22 , 95.69 , 522.66 , 599.00 , 4.63 , 817.61 ," 1,188.25 ", 151.40 , 144.54 , 226.02 , 286.45 , 88.74 , 910.72 , 298.83 , 57.57 , 355.33 , 599.36 , 54.91 , 652.37 , 315.26 , 141.37 , 36.25 , 202.13 , 159.59 , 651.23 , 204.93 , 64.79 ," 1,090.42 ", 504.63 , 70.27 , 356.96 , 174.20 , 204.70 , 254.42 , 644.51 , 32.15 
30/04/19,2945.83,2772.15815,FALSE,2019-04,146.07,96.18,56.581299,50.32065841,94.48,126.09,126.11,133.85,86.25,102.6597196,24.73491299,108.19,81.5,22.52,141.14,54.88,94.27,67.17,46.38,24.02,41.17,278.33,234.7070556,127.6,72.99,79.56,32.48,139.42,282.5,38.49620889,49.76002488,297.64,29.78,52.57,83.62,84.56,86.99,200.93,72.77,142.39,270.58,46.075723,101.86,248.51,143.75,145.2,183.74,203.7,25.23812619,233.9428374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 28,612.64 "," 25,938.29 "," 54,076.50 "," 10,388.38 "," 39,639.58 "," 31,109.85 "," 43,875.32 "," 8,170.11 "," 38,217.69 "," 23,624.05 "," 45,196.04 "," 11,295.34 "," 38,561.56 "," 32,824.72 "," 13,721.62 "," 5,251.52 "," 49,270.93 "," 40,234.73 ", 214.87 ," 19,639.03 "," 48,920.41 "," 42,139.90 "," 33,924.78 "," 28,840.55 "," 20,908.29 "," 7,059.85 "," 29,580.06 "," 41,663.48 "," 16,262.40 "," 13,678.75 "," 29,824.03 "," 16,343.00 "," 19,427.63 "," 16,573.40 "," 11,821.59 "," 3,065.53 "," 17,583.57 "," 32,065.98 "," 47,389.98 "," 29,179.40 "," 17,530.08 "," 50,241.69 "," 51,401.87 "," 17,463.86 "," 51,312.31 "," 25,294.11 "," 37,612.40 "," 51,826.25 "," 16,266.27 "," 7,520.89 ", FALSE ," 1,392,585.12 ", 195.88 , 269.68 , 955.73 , 206.44 , 419.56 , 246.73 , 347.91 , 61.04 , 443.10 , 230.12 ," 1,827.22 ", 104.40 , 473.15 ," 1,457.58 ", 97.22 , 95.69 , 522.66 , 599.00 , 4.63 , 817.61 ," 1,188.25 ", 151.40 , 144.54 , 226.02 , 286.45 , 88.74 , 910.72 , 298.83 , 57.57 , 355.33 , 599.36 , 54.91 , 652.37 , 315.26 , 141.37 , 36.25 , 202.13 , 159.59 , 651.23 , 204.93 , 64.79 ," 1,090.42 ", 504.63 , 70.27 , 356.96 , 174.20 , 204.70 , 254.42 , 644.51 , 32.15 
31/05/19,2752.06,2775.4953,TRUE,2019-05,154.04,98.24,49.3186248,48.02852002,85.14,127.28,124.91,130.73,109.79,94.62178874,21.04313493,113.02,74.4,17.1,140,50.29,80.8,65.96,44.01,21.41,34.04,297.82,227.5899936,114.54,73.44,76.13,30.65,119.81,291.74,39.35884248,44.14668874,297.64,31.71,40.5,84.2,84.56,89.44,203.01,73.34,146.41,279.5,42.3148331,95.14,235.8,145.57,146.07,179.78,189.85,24.75812379,228.2736324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,173.82 "," 26,493.84 "," 47,135.33 "," 9,915.18 "," 35,720.94 "," 31,403.46 "," 43,457.82 "," 7,979.67 "," 48,648.36 "," 21,774.36 "," 38,450.37 "," 11,799.61 "," 35,202.21 "," 24,924.63 "," 13,610.79 "," 4,812.30 "," 42,230.73 "," 39,509.95 ", 203.89 ," 17,505.06 "," 40,448.16 "," 45,090.74 "," 32,896.07 "," 25,888.69 "," 21,037.20 "," 6,755.49 "," 27,913.45 "," 35,803.34 "," 16,794.31 "," 13,985.27 "," 26,459.63 "," 16,343.00 "," 20,686.71 "," 12,768.17 "," 11,903.58 "," 3,065.53 "," 18,078.80 "," 32,397.93 "," 47,761.18 "," 30,003.21 "," 18,107.99 "," 46,140.76 "," 48,010.74 "," 16,570.67 "," 51,961.96 "," 25,445.66 "," 36,801.77 "," 48,302.48 "," 15,956.90 "," 7,338.63 ", TRUE ," 1,331,670.35 ", 195.88 , 269.68 , 955.73 , 206.44 , 419.56 , 246.73 , 347.91 , 61.04 , 443.10 , 230.12 ," 1,827.22 ", 104.40 , 473.15 ," 1,457.58 ", 97.22 , 95.69 , 522.66 , 599.00 , 4.63 , 817.61 ," 1,188.25 ", 151.40 , 144.54 , 226.02 , 286.45 , 88.74 , 910.72 , 298.83 , 57.57 , 355.33 , 599.36 , 54.91 , 652.37 , 315.26 , 141.37 , 36.25 , 202.13 , 159.59 , 651.23 , 204.93 , 64.79 ," 1,090.42 ", 504.63 , 70.27 , 356.96 , 174.20 , 204.70 , 254.42 , 644.51 , 32.15 
28/06/19,2941.76,2777.14355,FALSE,2019-06,160.13,103.67,50.2663381,46.86794362,91.41,135.16,137.31,128.76,119.38,105.1492588,24.31035851,116,70.15,22.92,146.46,52.88,93.54,66.74,48.02,24.63,35.12,321.42,245.6946294,130.4,74.14,84.1,31.3,136.29,291.93,41.06515068,49.75335821,297.64,31.98,47.16,87.59,84.56,97.74,203.18,75.11,141.09,278.28,46.06929413,105.68,273.87,149.52,147.29,191,207.97,24.62145644,251.7889227,0.019179662,0.017583665,0.037889952,0.007194281,0.033924777,0.021949375,0.029122115,0.006123738,0.031250022,0.017164401,0.031522716,0.007967547,0.026525274,0.018641482,0.009230784,0.003685845,0.037822231,0.029352115,0.000164044,0.016197759,0.037193752,0.027729549,0.026329024,0.020037887,0.015534083,0.005172583,0.024225055,0.030821988,0.012097875,0.010965684,0.022621047,0.012273398,0.015074943,0.012294905,0.008523267,0.00230218,0.012614555,0.02332613,0.034841047,0.020913058,0.012209316,0.035693544,0.032174817,0.012457043,0.035629066,0.01751727,0.024526186,0.035374651,0.012002483,0.005031829," 25,540.99 "," 23,415.65 "," 50,456.93 "," 9,580.41 "," 45,176.62 "," 29,229.33 "," 38,781.06 "," 8,154.80 "," 41,614.73 "," 22,857.32 "," 41,977.87 "," 10,610.15 "," 35,322.92 "," 24,824.31 "," 12,292.36 "," 4,908.33 "," 50,366.74 "," 39,087.34 ", 218.45 ," 21,570.07 "," 49,529.82 "," 36,926.62 "," 35,061.58 "," 26,683.86 "," 20,686.28 "," 6,888.18 "," 32,259.79 "," 41,044.73 "," 16,110.38 "," 14,602.68 "," 30,123.78 "," 16,344.12 "," 20,074.85 "," 16,372.76 "," 11,350.18 "," 3,065.74 "," 16,798.43 "," 31,062.72 "," 46,396.79 "," 27,849.30 "," 16,258.78 "," 47,532.03 "," 42,846.25 "," 16,588.68 "," 47,446.17 "," 23,327.23 "," 32,660.79 "," 47,107.37 "," 15,983.35 "," 6,700.74 ", FALSE ," 1,331,670.35 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
31/07/19,2980.38,2788.3762,FALSE,2019-07,167.92,107.33,54.6295726,46.00718279,102.37,134.02,138.35,132.01,122.94,99.80350407,23.45202011,114.78,73.38,18.13,151.72,54.56,102.56,66.7,51.25,25.39,34.14,337.04,246.464832,129.88,79.73,87.1,29.41,131.67,302.22,36.81833916,55.66002783,297.64,31.93,45.45,90.43,84.56,96.55,208.79,75.69,146.36,244.53,45.09210564,121.16,291.28,146.62,152.84,189.37,213.69,25.38412692,262.6223446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,783.50 "," 24,242.32 "," 54,836.70 "," 9,404.46 "," 50,593.27 "," 28,982.80 "," 39,074.79 "," 8,360.63 "," 42,855.71 "," 21,695.27 "," 40,495.73 "," 10,498.56 "," 36,949.34 "," 19,636.33 "," 12,733.83 "," 5,064.27 "," 55,223.58 "," 39,063.92 ", 233.15 ," 22,235.66 "," 48,147.72 "," 38,721.14 "," 35,171.49 "," 26,577.45 "," 22,245.98 "," 7,133.89 "," 30,311.83 "," 39,653.38 "," 16,678.24 "," 13,092.52 "," 33,700.04 "," 16,344.12 "," 20,043.47 "," 15,779.09 "," 11,718.20 "," 3,065.74 "," 16,593.91 "," 31,920.39 "," 46,755.07 "," 28,889.53 "," 14,286.91 "," 46,523.82 "," 49,122.37 "," 17,643.22 "," 46,525.93 "," 24,206.22 "," 32,382.07 "," 48,403.01 "," 16,478.45 "," 6,989.04 ", FALSE ," 1,354,068.03 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
